,user_id,item_id,rating,timestamp
33856,89,66,3,879459980
33859,580,7,3,884124844
33860,197,354,2,891409199
33862,476,211,5,883365019
33868,318,864,2,884495032
33869,510,358,1,887667780
33870,348,368,3,886523876
33874,119,23,3,874782100
33875,332,1,4,887938245
33876,399,53,4,882345271
33881,443,644,3,883505465
33882,163,301,3,891219977
33890,265,293,4,875320661
33892,279,41,2,875313646
33893,378,476,3,880044642
33894,314,721,5,877891465
33895,568,59,1,877906995
33898,449,179,4,880410674
33899,485,288,3,891041171
33900,57,710,3,883698324
33901,530,70,4,886198864
33904,371,523,4,880435210
33905,81,405,3,876533764
33907,190,272,5,891033606
33908,538,216,4,877364204
33909,1,197,5,875072956
33910,433,435,4,880585700
33915,37,231,2,880916046
33917,323,11,5,878739953
33919,378,629,5,880056318
33920,5,414,3,875636691
33922,94,1222,3,891723848
33923,528,393,2,886101695
33928,432,322,3,889416657
33930,342,535,3,874984727
33931,595,1264,2,887588203
33937,556,325,2,882135684
33939,436,21,3,887772028
33941,29,879,3,882821161
33942,518,123,2,876823143
33943,322,48,4,887313946
33944,215,127,4,891435183
33945,286,40,4,877534824
33946,29,661,5,882821942
33947,59,477,3,888203415
33948,207,38,3,875509507
33950,539,185,4,879788101
33952,449,15,4,879958866
33953,161,133,2,891171023
33954,244,1168,4,880608788
33955,552,118,3,879222520
33956,405,1031,1,885549045
33957,398,519,4,875723337
33961,193,739,4,889126427
33962,489,1243,4,891445231
33967,6,505,4,883602422
33973,451,1394,1,879012858
33974,136,116,5,882693723
33976,479,226,3,879461280
33977,287,313,4,888177170
33981,3,342,4,889237174
33986,6,507,4,883601310
33990,446,292,5,879786838
33991,499,318,5,885599286
33993,568,954,2,877907671
33996,552,760,3,879222306
33998,190,273,4,891033676
33999,279,12,2,875306515
34000,83,1016,4,883868345
34002,392,491,5,891039049
34005,119,825,3,874780860
34006,152,402,5,882829501
34007,392,1258,1,891038247
34008,116,288,3,886309812
34010,528,657,5,886101505
34011,569,50,5,879793717
34015,234,642,3,892334766
34016,498,50,4,881954821
34017,516,181,4,891290566
34021,275,431,3,880314969
34025,2,293,4,888550939
34026,1,173,5,878541803
34027,94,399,4,891722802
34031,506,772,1,874873247
34032,441,117,4,891035489
34033,505,7,3,889334129
34040,562,114,1,879195156
34041,501,237,4,883348011
34042,597,824,3,875342875
34043,207,609,4,877879173
34044,330,216,5,876546470
34048,405,94,5,885547408
34050,316,707,4,880853485
34051,214,608,4,891544114
34053,207,239,3,876079016
34057,195,1415,1,874825827
34058,351,323,5,883356710
34063,600,229,3,888451840
34065,600,1110,3,888452564
34067,523,707,5,883701093
34068,411,38,4,891035405
34073,457,174,5,882397267
34074,414,346,5,884999037
34075,290,97,3,880475016
34077,399,155,2,882348773
34080,399,395,3,882350733
34083,108,294,4,879879662
34085,274,125,4,878945711
34086,421,674,5,892241687
34087,505,176,4,889333340
34088,517,269,3,892659922
34093,63,591,3,875747581
34095,413,508,4,879969484
34096,509,879,1,883590913
34097,223,333,4,891548675
34099,559,204,3,891035708
34100,600,127,5,888451492
34102,490,237,1,875427993
34106,562,191,5,879196176
34110,47,269,4,879438984
34111,122,11,1,879270424
34112,467,93,4,879532595
34113,47,258,4,879438984
34114,357,472,3,878952166
34119,309,304,3,877370319
34120,422,201,4,879744014
34122,65,735,4,879216769
34124,403,284,1,879790389
34125,577,393,4,880475363
34127,523,652,2,883703495
34129,107,286,2,891264266
34130,579,1074,3,880952579
34134,194,659,4,879520743
34135,89,100,5,879441271
34136,575,181,2,878148295
34137,439,237,5,882893220
34140,573,427,4,885844091
34144,269,200,4,891449984
34145,577,38,2,880475453
34146,256,808,4,882164559
34147,591,1099,5,891031203
34151,505,199,4,889333442
34152,251,405,3,886272547
34154,485,313,4,891040423
34155,554,69,5,876232682
34156,405,1576,1,885549464
34157,318,892,3,884470391
34159,331,238,4,877196383
34160,243,86,5,879989217
34164,559,514,4,891035633
34165,1,75,4,878543238
34166,583,663,4,879384338
34167,568,185,4,877907834
34169,544,332,3,884795437
34171,495,550,3,888635235
34172,538,117,3,877107492
34173,405,1437,1,885547557
34174,63,282,1,875747657
34176,141,293,2,884584735
34179,505,614,3,889334162
34182,125,340,1,892835659
34184,498,340,2,881954618
34186,342,193,5,875320199
34188,392,288,4,891037531
34192,57,826,2,883697990
34195,401,356,4,891033122
34196,449,244,4,879959152
34201,264,1009,4,886124417
34203,330,177,4,876546267
34204,354,956,4,891218271
34206,264,656,4,886122099
34208,68,25,4,876974176
34209,18,66,3,880131728
34210,582,250,3,882961000
34212,309,1296,2,877370319
34213,250,325,4,883262927
34219,518,236,3,876823597
34220,286,1288,4,876522114
34221,159,1049,4,880485972
34223,536,199,3,882359499
34224,12,216,5,879960826
34226,247,222,3,893081411
34229,518,222,5,876823597
34230,575,507,2,878148137
34231,351,301,3,879481424
34234,116,302,3,876451911
34237,495,465,5,888635180
34239,523,514,4,883702172
34240,558,508,5,879436396
34241,525,685,4,881086295
34243,397,273,4,889760803
34244,471,151,2,889828154
34246,227,221,4,879035535
34247,529,269,3,882534996
34250,314,67,4,877891386
34253,405,739,2,885549309
34254,554,228,5,876550011
34255,476,288,4,883365734
34256,421,234,5,892241646
34257,197,172,5,891409839
34258,255,147,4,883216845
34259,190,591,4,891033863
34266,508,173,4,883767140
34267,97,408,5,884238652
34271,319,750,3,889816107
34272,603,174,3,891956927
34273,577,720,4,880475043
34274,559,294,1,891035519
34275,59,1101,5,888205265
34276,94,670,3,891722249
34278,46,50,4,883616254
34279,118,98,5,875384979
34280,423,628,4,891395602
34283,226,191,4,883889229
34284,102,127,2,888801316
34285,330,739,5,876545368
34286,318,255,4,884494693
34288,451,1026,1,879012773
34289,280,156,4,891700643
34293,204,170,5,892513865
34294,506,33,3,874873703
34295,552,471,3,879222306
34298,5,70,4,875636389
34299,480,237,2,891207836
34300,508,151,5,883768886
34301,400,306,3,885676230
34303,579,168,4,880952142
34304,555,1054,3,879964335
34305,378,692,4,880045580
34308,542,238,4,886532706
34309,285,346,4,890595456
34310,523,208,5,883702209
34311,378,517,3,880056384
34312,405,586,4,885548136
34315,399,264,3,882340517
34317,523,269,5,883699464
34320,552,742,4,879222103
34324,519,908,5,883250148
34326,523,285,5,883701962
34328,378,1009,3,880318415
34333,378,635,2,880333802
34335,20,357,1,879669244
34336,161,473,1,891172358
34337,449,473,3,879958866
34339,315,183,3,879821267
34342,354,1511,4,891216575
34345,226,97,3,883889355
34347,405,200,2,885548330
34348,316,187,2,880853548
34349,402,476,3,876266985
34350,457,234,5,882548426
34356,237,180,4,879376730
34357,538,56,4,877107408
34358,577,218,3,880475269
34360,33,348,4,891964404
34361,314,66,5,877887763
34362,554,542,3,876369995
34364,244,468,1,880606947
34366,555,546,3,879962551
34372,256,147,4,882152540
34374,215,228,5,891436543
34375,243,732,4,879988557
34377,501,129,4,883348036
34379,479,266,3,879459791
34384,83,477,2,887665798
34387,485,321,3,891041275
34388,607,487,4,883879213
34390,29,79,4,882821989
34392,432,100,3,889415895
34393,354,650,3,891217693
34394,384,333,4,891273509
34395,76,628,2,882606768
34396,569,151,5,879793948
34397,89,880,5,879461219
34398,214,156,5,892668172
34402,560,478,4,879975752
34403,318,85,3,884497180
34406,449,1372,4,880410834
34408,404,22,5,883790911
34409,397,171,5,882839540
34410,395,273,2,886481149
34411,580,148,4,884125773
34413,123,289,1,879809220
34417,99,405,4,885678813
34418,329,7,3,891655961
34422,495,88,4,888635380
34424,498,59,4,881961312
34429,265,688,2,875320084
34430,495,84,3,888633011
34435,70,450,1,884064269
34438,479,195,4,879460939
34439,354,1119,4,891307114
34441,136,275,4,882693723
34442,383,315,5,891192158
34443,494,9,2,879541404
34444,218,1073,5,881288265
34447,230,280,4,880485254
34448,248,69,1,884534695
34449,466,898,1,890283667
34450,404,754,3,883790218
34451,589,288,5,883352536
34452,272,183,4,879454726
34454,233,194,4,877663913
34455,525,276,5,881086468
34458,6,516,4,883602664
34459,479,257,4,879459955
34461,577,110,4,880475581
34462,470,813,3,879178370
34463,120,237,3,889490172
34464,428,329,3,892572335
34465,154,651,4,879138783
34468,506,792,2,874876598
34471,603,173,4,891956877
34473,444,271,3,891979403
34476,352,17,2,884289728
34477,482,311,4,887643340
34479,6,13,2,883599400
34480,392,248,4,891038205
34482,155,332,2,879371121
34484,568,1050,4,877907835
34485,392,173,4,891039050
34488,585,113,3,891283681
34489,436,287,4,887770169
34490,589,340,1,883352494
34493,338,650,5,879438275
34494,194,402,3,879524008
34496,405,1078,1,885549004
34500,577,1291,3,880471954
34501,605,527,4,879424429
34502,257,166,4,880496522
34503,399,928,2,882341586
34504,237,659,4,879376553
34505,283,820,4,879297904
34508,361,237,4,879440740
34509,147,319,4,885593812
34512,403,1047,2,879786381
34515,495,50,5,888632134
34519,116,328,3,876452186
34520,119,823,3,874775406
34524,507,302,5,889963959
34528,104,273,3,888465972
34529,195,678,3,883295570
34530,479,535,3,887064690
34531,460,293,4,882911603
34532,526,754,2,885681886
34534,518,1079,1,876824266
34536,314,294,5,877885887
34537,528,82,4,886101632
34539,194,183,3,879520916
34541,312,165,5,891698726
34543,603,11,5,891956927
34544,317,355,4,891446783
34546,347,99,3,881654591
34548,185,9,4,883524396
34549,405,364,1,885547766
34550,1,268,5,875692927
34551,168,685,3,884287759
34554,175,508,1,877107712
34555,370,923,4,879435074
34557,422,742,2,875130204
34558,121,937,4,891389924
34559,579,89,3,880952102
34561,207,684,3,875509307
34562,481,367,3,885829153
34563,116,655,4,886309958
34565,373,181,5,877099178
34567,214,249,3,891543256
34568,554,67,3,876369932
34569,361,258,3,879440286
34571,360,100,5,880354379
34572,542,288,2,886532149
34573,470,137,3,879178406
34574,405,391,1,885548137
34575,199,7,4,883782854
34576,350,136,5,882347699
34577,279,554,1,875314231
34579,553,199,4,879949153
34580,459,15,4,879563102
34582,449,1404,5,880410801
34583,410,258,2,888626538
34584,585,463,5,891284816
34586,589,289,3,883352679
34588,280,313,3,891699839
34590,35,328,3,875459046
34591,495,282,5,888637768
34594,304,278,4,884968415
34595,115,98,3,881171409
34597,440,171,5,891577871
34598,478,41,3,889396330
34599,581,919,5,879643155
34602,547,311,2,891282699
34605,378,300,4,889665232
34606,569,248,4,879793741
34614,74,7,4,888333458
34616,350,258,3,882347465
34617,167,1225,3,892738277
34619,554,82,4,876550257
34620,376,707,4,879434750
34621,519,299,5,884545961
34622,59,147,5,888203270
34623,600,1228,2,888452490
34625,376,11,4,879454598
34628,457,507,4,882397059
34629,3,303,3,889236983
34630,269,151,5,891450489
34633,529,984,4,882535353
34636,59,650,5,888205534
34638,539,367,3,879787801
34639,405,376,5,885547690
34640,325,114,5,891478307
34641,286,535,5,875806918
34642,1,34,2,878542869
34643,164,326,3,889401362
34650,27,118,3,891543222
34652,270,583,5,876956038
34655,270,739,4,876955729
34656,193,1168,4,890860234
34657,94,132,4,891720862
34659,204,318,5,892513819
34665,235,175,4,889654971
34666,164,934,5,889402547
34667,121,582,2,891390034
34671,118,603,4,875384916
34672,280,126,3,891700643
34675,8,341,2,879361825
34676,587,347,3,892871223
34677,405,786,1,885547644
34678,68,275,5,876973969
34679,380,664,3,885479415
34682,509,687,1,883591489
34683,119,1166,5,887038711
34684,355,260,4,879485760
34686,553,265,5,879948508
34690,536,163,5,882360080
34691,370,678,4,879435369
34692,372,79,5,876869667
34693,470,285,3,879178619
34694,28,760,3,882826399
34697,505,265,4,889333598
34698,152,1053,5,882475618
34699,382,507,4,875946809
34700,432,121,4,889416312
34701,345,747,3,884993139
34704,138,56,5,879024232
34707,522,79,3,876960824
34708,100,310,3,891375522
34709,383,517,5,891192748
34717,405,515,1,885546025
34722,69,50,5,882072748
34727,119,537,5,886176618
34729,434,347,1,886724329
34732,358,324,4,891269077
34735,59,220,2,888203175
34737,234,497,4,892334481
34740,136,303,4,882693234
34742,595,1067,4,886922069
34745,361,98,5,879441215
34751,498,61,4,881957431
34752,312,166,5,891698391
34754,568,475,4,877907782
34756,96,486,3,884403392
34757,508,180,5,883767565
34761,176,222,5,886048145
34762,18,95,4,880131297
34766,523,289,4,883699869
34769,573,211,5,885843964
34771,354,93,4,891216805
34772,395,343,5,883762614
34773,422,760,3,879744287
34776,607,529,4,883880027
34779,462,321,5,886365734
34780,560,25,3,879976706
34781,77,175,4,884733655
34784,197,2,3,891409981
34790,217,779,1,889070266
34795,498,525,4,881961547
34796,193,905,4,889123458
34797,498,1286,3,881956576
34799,507,405,5,889966127
34800,605,531,4,879424583
34802,325,115,3,891478557
34803,194,655,5,879520813
34808,554,9,4,876231468
34809,552,864,3,879221876
34812,445,174,4,891200869
34816,269,111,1,891446703
34818,248,50,5,884535013
34819,610,315,4,888702764
34823,284,750,3,885328906
34826,75,1059,1,884050760
34827,399,50,3,882343040
34828,59,44,4,888206048
34831,230,447,1,880485513
34833,332,405,4,887938503
34836,501,117,4,883347975
34839,194,720,2,879553883
34842,399,1178,3,882350341
34844,607,107,4,883879756
34849,611,300,5,891636244
34851,270,244,3,876954004
34857,364,261,2,875931432
34858,141,147,4,884584906
34859,405,132,5,885544698
34860,119,132,5,874782228
34862,528,50,5,886101695
34863,281,294,3,881200643
34864,218,183,5,881288265
34866,502,333,4,883701866
34867,253,125,3,891628033
34871,594,744,3,874783298
34877,421,96,4,892241343
34878,270,164,5,876956137
34879,23,161,2,874787017
34881,556,132,5,882136396
34883,342,478,3,875319967
34885,243,694,4,879988262
34886,469,495,5,879525237
34887,506,250,2,880198224
34888,617,637,3,883789507
34889,388,569,5,886441248
34890,352,228,3,884289729
34891,440,582,3,891577919
34892,104,456,3,888465853
34893,6,310,2,883268353
34895,445,310,1,891199331
34896,483,275,4,878951388
34897,483,12,2,878953999
34898,23,472,2,874784972
34901,526,886,3,885682077
34903,518,151,3,876823018
34904,553,89,5,879948386
34905,330,126,5,876544480
34910,506,611,5,874874525
34911,37,546,3,880915565
34915,273,340,3,891292761
34920,330,866,5,876544998
34924,238,286,5,883575683
34926,18,157,3,880131849
34928,332,470,5,887939157
34930,234,321,2,891033393
34931,269,162,3,891448141
34933,382,50,1,875945451
34934,405,1249,1,885547408
34935,476,186,5,883365019
34936,460,221,4,882912285
34937,269,660,1,891448220
34940,559,435,2,891035781
34941,161,483,3,891171214
34942,506,193,4,874873944
34943,490,273,1,875427629
34944,188,281,3,875074772
34945,51,203,4,883498685
34953,515,271,4,887658844
34957,583,209,4,879384404
34958,542,63,3,886533090
34959,449,118,1,879959573
34960,518,595,3,876824266
34961,234,268,2,891033261
34962,557,343,4,881095995
34963,233,623,3,876374602
34965,118,413,4,875385306
34966,565,640,4,891037837
34967,531,332,4,887048813
34968,582,750,5,882960418
34969,20,151,3,879668555
34971,405,562,1,885548137
34972,188,177,4,875073329
34976,459,473,4,879563102
34977,376,268,3,879432976
34978,296,251,5,884196523
34980,312,505,5,891698987
34982,428,305,3,885944136
34983,36,873,3,882157386
34984,594,222,4,874783052
34987,405,215,5,885545263
34989,507,310,4,889964162
34991,207,712,4,877847025
34992,68,121,1,876974176
34993,353,332,5,891402757
34994,325,269,4,891477567
34999,11,719,3,891905279
35000,421,185,4,892241422
35003,562,720,4,879196483
35005,614,126,4,879464183
35006,52,762,3,882922806
35007,178,535,3,882824671
35009,331,286,4,877196089
35017,63,828,1,875747936
35020,349,325,3,879465326
35021,577,380,3,880474991
35022,499,177,3,885599660
35024,595,1134,5,886921392
35027,609,538,1,886895795
35028,378,161,4,880056034
35029,274,877,3,878944543
35034,264,88,3,886123728
35037,600,227,4,888451977
35039,164,342,2,889401691
35044,615,735,3,879448823
35045,193,199,5,889125535
35047,550,254,1,883426119
35051,457,186,5,882397575
35052,399,63,3,882348615
35053,610,11,4,888703432
35056,373,756,3,877106900
35058,597,300,5,875338983
35059,587,261,3,892871438
35061,508,211,3,883777047
35062,615,517,5,879449068
35064,436,553,3,887769777
35067,250,153,2,878090066
35068,405,63,3,885547408
35071,411,732,4,892845634
35073,26,222,3,891371369
35074,361,657,5,879441253
35078,600,554,4,888451977
35080,283,393,4,879298295
35083,77,455,3,884732873
35084,403,748,5,879786406
35086,518,546,4,876823447
35088,577,443,4,880475269
35089,316,651,5,880854227
35094,246,219,5,884922801
35096,599,282,5,880951657
35099,99,456,3,885679504
35100,314,202,5,877888610
35101,573,478,4,885844674
35102,59,393,2,888205714
35103,617,7,3,883789425
35104,568,525,3,877907720
35105,616,269,4,891224517
35108,399,338,1,882509709
35117,264,182,5,886122098
35118,603,172,5,891956139
35120,227,1047,2,879035834
35123,489,264,4,891445721
35125,615,170,4,879447895
35126,218,39,2,881288265
35127,470,847,3,879178568
35128,237,525,4,879376487
35130,189,492,3,893265535
35132,178,1033,2,882824869
35136,23,185,4,874785756
35137,560,288,4,879975116
35139,273,272,4,891292811
35141,318,527,5,884496596
35146,207,742,4,876018580
35148,554,845,3,876231993
35150,422,124,3,875129839
35151,163,269,3,891219977
35152,498,548,2,881957267
35153,57,546,4,883697482
35156,271,194,5,885848770
35157,536,49,3,882360753
35158,599,873,5,880951174
35159,589,995,1,883352562
35161,164,742,5,889401981
35162,378,22,5,880045520
35163,583,265,4,879384522
35164,256,5,5,882164727
35166,382,511,4,875946730
35168,573,69,4,885844091
35169,277,111,4,879543487
35172,280,751,3,891699925
35173,234,488,4,892078386
35174,365,100,5,891303901
35175,620,71,5,889988005
35176,280,1473,3,891700904
35177,591,191,5,891031116
35178,368,11,4,889783678
35180,372,628,4,876869915
35181,506,86,3,874876551
35186,554,411,3,876231886
35188,120,1,4,889490412
35193,614,287,3,879464456
35195,3,329,4,889237455
35197,196,382,4,881251843
35198,335,307,5,891566952
